SERIAL,NOMBRE_PRODUCTO,SEGMENTO,PROVEEDOR,RUBRO,SUB_CATEGORIA
7591616000988,PASTA AL AGUA 100GR BIOFARCO,MISCELANEOS,DROGUERIAS,MISCELANEOS,BEBE
7591616000902,LECHE DE MAGNESIA ORIG 120CC BIOFARCO,FARMACIA,X,FARMACIA,OTC
7591616000704,CITRATO DE POTASIO SOL. 10% 1 LITRO BIOFARCO,FARMACIA,X,FARMACIA,RX
7592432005478,VITAMINA E 400MG X 30 TAB VIVAX,FARMACIA,X,FARMACIA,OTC
7591821904385,"ARANDA 2,5MG-50MG X 30TAB FARMA SA",FARMACIA,X,FARMACIA,RX
75900441,JABON PANELA LAS LLAVES EXTRALIMPIEZA 250GR - L207,MISCELANEOS,"ALIMENTOS POLAR COMERCIAL, C.A.",MISCELANEOS,HOGAR
7593922000140,MIGURT DE DURAZNO 125G,MISCELANEOS,"ALIMENTOS POLAR COMERCIAL, C.A.",MISCELANEOS,COMESTIBLES
7509546057521,DESODORANTE LADY SPEED STICK  ROLL ON 50ML,MISCELANEOS,"IMPORTADORA FH44, C.A",MISCELANEOS,CUIDADO PERSONAL
7702018913954,DESODORANTE GILLETE ROLL ON COOL WAVE 60GR,MISCELANEOS,"ALIMENTOS POLAR COMERCIAL, C.A.",MISCELANEOS,CUIDADO PERSONAL
7702018913978,DESODORANTE GILLETE ROLL ON POWER RUSH 60GR,MISCELANEOS,"ALIMENTOS POLAR COMERCIAL, C.A.",MISCELANEOS,CUIDADO PERSONAL
7592601200161,FERROCE X 30TAB- SIEGFREID,FARMACIA,X,FARMACIA,RX
7592803001221,NEMODINE 40MG X 20TAB DOLLDER,FARMACIA,X,FARMACIA,RX
7591821903104,NIFELAN L.P 30MG X 30 TAB FARMA SA,FARMACIA,X,FARMACIA,RX
7593090002434,MELIGEN 10MG X 30 TAB FC PHARMA,FARMACIA,X,FARMACIA,RX
7591955000670,PRAXONA X 24 COMP ROWE,FARMACIA,X,FARMACIA,RX
7598176000229,ITRACONAZOL 100MG X 10 CAP ANGELUS,FARMACIA,X,FARMACIA,RX
7591002000318,PASTA CORTA PRIMOR TORNILLOS 1KG,MISCELANEOS,"ALIMENTOS POLAR COMERCIAL, C.A.",MISCELANEOS,COMESTIBLES
7591585314369,LISILET 10MG X 30 - LETI SAV,FARMACIA,X,FARMACIA,RX
7591821904378,ARANDA 5MG-100MG X 30-FARMA SA,FARMACIA,X,FARMACIA,RX
7592803003898,INIBIL (PANTOPRAZOL)40MG X 14 COMP DOLLDER,FARMACIA,X,FARMACIA,RX
7592454163682,OMEPRAZOL 20MG X 8 CAP LA SANTE,FARMACIA,X,FARMACIA,RX
7591519007640,CARVEDILOL 25 MG X 14TAB CALOX,FARMACIA,X,FARMACIA,RX
7591519000306,DEFLAZACORT 30MG X 10 TAB CALOX,FARMACIA,X,FARMACIA,RX
7500435020046,HEAD & SHOULDERS 2 EN 1 375ML,MISCELANEOS,"ALIMENTOS POLAR COMERCIAL, C.A.",MISCELANEOS,CUIDADO PERSONAL
7500435020008,SHAMPOO HEAD & SHOULDERS LIMPIEZA RENOVADORA 375ML,MISCELANEOS,"ALIMENTOS POLAR COMERCIAL, C.A.",MISCELANEOS,CUIDADO PERSONAL
7592803002419,DOLAK SL 30MG X 4 COMPRIMIDOS - DOLLDER,FARMACIA,X,FARMACIA,RX
7594001101475,SECNIDEX 500MG X 4 TAB -PLUSANDEX,FARMACIA,X,FARMACIA,RX
7591196002990,LORATADINA 10MG X 10-MEDIGEN,FARMACIA,X,FARMACIA,RX
7891024027028,ENJUAGE BUCAL COLGATE PLAX ICE INFINITY 250ML,MISCELANEOS,"IMPORTADORA FH44, C.A",MISCELANEOS,CUIDADO PERSONAL
7891024316160,CEPILLO DENTAL COLGATE 360,MISCELANEOS,"IMPORTADORA FH44, C.A",MISCELANEOS,CUIDADO PERSONAL
7592454891370,BUCOXOLGAR MENTA FRESCA X 10TAB LA SANTE,FARMACIA,X,FARMACIA,OTC
7591651722302,ORALZINC SABOR A MANDARINA SOBRE X 1 UND-ZUOZ,FARMACIA,X,FARMACIA,OTC
7501006721119,SHAMPOO PANTENE RESTAURACION 200ML,MISCELANEOS,"ALIMENTOS POLAR COMERCIAL, C.A.",MISCELANEOS,CUIDADO PERSONAL
7500435019712,CHAMPU HEAD&SHOULDERS 375ML ANTIFALL,MISCELANEOS,"ALIMENTOS POLAR COMERCIAL, C.A.",MISCELANEOS,CUIDADO PERSONAL
7597641900019,SOLUMAR  DESCONGESTIONANTE 60ML DLAB,FARMACIA,X,FARMACIA,OTC
7591127123626,REFRESCO COCA COLA ORIGINAL 2L,MISCELANEOS,"COCA COLA FEMSA DE VENEZUELA,S.A",MISCELANEOS,COMESTIBLES
7591127123527,REFRESCO COCA COLA ORIGINAL 1.5L,MISCELANEOS,"COCA COLA FEMSA DE VENEZUELA,S.A",MISCELANEOS,COMESTIBLES
7622210610652,GALLETA CLUB SOCIAL ORIGINAL 156GR X 6UNDS,MISCELANEOS,"IMPORTADORA FH44, C.A",MISCELANEOS,COMESTIBLES
7597089000036,GALLETA MARIA ITALIANA TUBULAR 150G,MISCELANEOS,"RAHAL CENTER , C.A",MISCELANEOS,COMESTIBLES
7597758000695,HIDROCORTISONA 500MG X 1AMP ALESS,FARMACIA,X,FARMACIA,RX
793869810308,BROSIDUAL (BROMURO DE PINAVERIO Y SIMETICONA )100/300MG X 10 CAPS. DISKAM,FARMACIA,X,FARMACIA,RX
7501056325442,CREMA FACIAL PONDS NUTRITIVA 50GR,MISCELANEOS,"DIMASSI, C.A.",MISCELANEOS,CUIDADO PERSONAL
7501056325398,CREMA FACIAL PONDS H 100GR,MISCELANEOS,"DIMASSI, C.A.",MISCELANEOS,CUIDADO PERSONAL
7891150019560,JABON DOVE KARITE Y VAINILLA 90GR,MISCELANEOS,"DIMASSI, C.A.",MISCELANEOS,CUIDADO PERSONAL
7898422746759,JABON DOVE BLANCO ORIGINAL 90GR,MISCELANEOS,"DIMASSI, C.A.",MISCELANEOS,CUIDADO PERSONAL
7891150034075,JABON DOVE LECHE DE COCO 90G,MISCELANEOS,"DIMASSI, C.A.",MISCELANEOS,CUIDADO PERSONAL
7791293022567,DESODORANTE MEN REXONA V8 150ML,MISCELANEOS,"DIMASSI, C.A.",MISCELANEOS,CUIDADO PERSONAL
7591112000024,COLADO DE PERA HEINZ 186G,MISCELANEOS,"SUMINISTROS F.V.R, C.A.",MISCELANEOS,BEBE
7591112000017,COLADO DE MANZANA HEINZ 186G,MISCELANEOS,"SUMINISTROS F.V.R, C.A.",MISCELANEOS,BEBE
7590011138104,CHIPS AHOY CON CHISPAS DE CHOCOLATE 168GRS,MISCELANEOS,"MONDELEZ VZ, C.A",MISCELANEOS,COMESTIBLES
7622210711069,GALLETA DE SODA PREMIUM 156GRS X 6 UNDS,MISCELANEOS,"MONDELEZ VZ, C.A",MISCELANEOS,COMESTIBLES
7591002300074,SUPER CAN DE CARNE 2KG,MISCELANEOS,"ALIMENTOS POLAR COMERCIAL, C.A.",MISCELANEOS,HOGAR
7593922000133,MIGURT TROZOS DE FRUTA FRESA 125G,MISCELANEOS,"ALIMENTOS POLAR COMERCIAL, C.A.",MISCELANEOS,COMESTIBLES
7591196003430,ALFADYN 5ML GOTAS OFTALMI,FARMACIA,X,FARMACIA,RX
7591031003328,REFRESCO PEPSI LIGHT 2 LTS,MISCELANEOS,"PEPSI-COLA DE VENEZUELA, C.A",MISCELANEOS,COMESTIBLES
7591031002673,NECTAR DE MANZANA YUKY-PAK 250 ML,MISCELANEOS,"PEPSI-COLA DE VENEZUELA, C.A",MISCELANEOS,COMESTIBLES
7591031100720,GATORADE SABOR A MORA 500ML,MISCELANEOS,"PEPSI-COLA DE VENEZUELA, C.A",MISCELANEOS,COMESTIBLES
7730969300578,CEUMID 1000MG X 30 COMP MEGALABS,FARMACIA,X,FARMACIA,RX
7591519000788,LORATADINA 10 MG X 10TAB-CALOX,FARMACIA,X,FARMACIA,RX
7591818113028,EUSILEN 4MG/2ML X 1AMP COFASA,FARMACIA,X,FARMACIA,RX
7594001101222,ENALAPRIL 20MG X 30TAB PLUSANDEX,FARMACIA,X,FARMACIA,RX
7591585378538,ENALAPRIL 20MG X 30 COMP GENVEN,FARMACIA,X,FARMACIA,RX
7591196000286,LACRIDOS SOL. OFTALMICA 0.1% 15ML OFTALMI,FARMACIA,X,FARMACIA,OTC
7592601100478,IMAZOL VAGINAL 100 MG X 6 TABLETAS SIEGFRIED,FARMACIA,X,FARMACIA,RX
7591098800281,PAPEL HIGIENICO ROSAL AMARILLO 600 HOJAS X 4 ROLLOS,MISCELANEOS,"M&T DISTRIBUCIONES I, C.A",MISCELANEOS,HOGAR
7591585414861,LETISAN 500 MG X 30 TAB LETI,FARMACIA,X,FARMACIA,OTC
7592430000505,EPIVITAL X 15 CAP JERICO,FARMACIA,X,FARMACIA,OTC
7730564249029,"GENODERM 2MG/0,035MG X 21 URUFARMA",FARMACIA,X,FARMACIA,RX
7591519317268,ETORICOXIB 90MG X 10TAB  CALOX,FARMACIA,X,FARMACIA,RX
7591519001037,PREDNISONA 5MG X 10TAB CALOX,FARMACIA,X,FARMACIA,RX
7592803000460,DOLAK 20MG X 10 TABLETAS DOLLDER CA,FARMACIA,X,FARMACIA,RX
7598252101512,SALBUTAMOL 100MCG / 200 DOSIS INHALADOR DISTRILAB,FARMACIA,X,FARMACIA,RX
7597758000657,CLOTRIMAZOL 200MG X 3 OVULOS ALESS,FARMACIA,X,FARMACIA,RX
7703763268863,CIPROFIBRATO 100MG X 30 TAB LA SANTE,FARMACIA,X,FARMACIA,RX
7596211001095,BB CREAM ANTI-EDAD OSCURO ZOAH 50ML,MISCELANEOS,"ZOAH INVERSIONES, C.A.",MISCELANEOS,BELLEZA
7596211001071,BB CREAM ANTI-EDAD TONO CLARO ZOAH 50ML,MISCELANEOS,"ZOAH INVERSIONES, C.A.",MISCELANEOS,BELLEZA
7596211001118,PANTALLA SOLAR FACIAL ANTI-EDAD ZOAH 50ML,MISCELANEOS,"ZOAH INVERSIONES, C.A.",MISCELANEOS,CUIDADO PERSONAL
7891000248768,CHOCOLATE KITKAT CLASICO NESTLE 41.5G,MISCELANEOS,NESTLÉ VENEZUELA S.A.,MISCELANEOS,COMESTIBLES
7591016171806,GALLETA COCOSETTE X 4UNDS 200GR,MISCELANEOS,NESTLÉ VENEZUELA S.A.,MISCELANEOS,COMESTIBLES
7591127363800,AGUA MINERAL NEVADA 600ML,MISCELANEOS,"COCA COLA FEMSA DE VENEZUELA,S.A",MISCELANEOS,COMESTIBLES
7591127123329,REFRESCO COCA COLA ORIGINAL 1L,MISCELANEOS,"COCA COLA FEMSA DE VENEZUELA,S.A",MISCELANEOS,COMESTIBLES
7593434000089,RHELEN ARNICA PLUS 250G,MISCELANEOS,X,FARMACIA,OTC
7622210611307,GALLETA CLUB SOCIAL INTEGRAL 156G X 6 UNDS,MISCELANEOS,"MONDELEZ VZ, C.A",MISCELANEOS,COMESTIBLES
805579523116,PALITOS DE CHOCOLATE DANIBISK 30G,MISCELANEOS,"DISTRIBUIDORA BERKANAN, C.A",MISCELANEOS,COMESTIBLES
7591016204764,NESTUM DE ARROZ BOLSA 225GR,MISCELANEOS,NESTLÉ VENEZUELA S.A.,MISCELANEOS,BEBE
7591016204801,NESTUM 3 CEREALES BOLSA 225GR,MISCELANEOS,NESTLÉ VENEZUELA S.A.,MISCELANEOS,BEBE
7591818000205,KATIVIL-L CARNITINA LIBRE DE AZUCAR 90ML COFASA,FARMACIA,X,FARMACIA,RX
7591818716694,KATIVIL JAB 1G/10ML LIBRE DE AZUCAR 120ML COFASA,FARMACIA,X,FARMACIA,RX
7591020005296,ALPRAM (ALPRAZOLAM) 0.5MG X 30TAB VALMORCA,FARMACIA,X,FARMACIA,RX
7591020005302,ALPRAM (ALPRAZOLAM) 1MG X 30TAB VALMORCA,FARMACIA,X,FARMACIA,RX
7591020005319,ALPRAM (ALPRAZOLAM) 2MG X 30TAB VALMORCA,FARMACIA,X,FARMACIA,RX
7591949547013,REMOVEDOR DE ESMALTE VALMY ORIGINAL (VIDRIO) 100ML,MISCELANEOS,"COMERCIALIZADORA CLAUDIA & SIMON,C.A",MISCELANEOS,BELLEZA
7591949512011,BALSAM LOCION CAPILAR VALMY 240ML,MISCELANEOS,"COMERCIALIZADORA CLAUDIA & SIMON,C.A",MISCELANEOS,CUIDADO PERSONAL
7592454120302,AMBROXOL JAB ADU 30MG/5ML 120ML ELTER,FARMACIA,X,FARMACIA,OTC
7703763700318,AZITROMICINA LS200 PPSO15,FARMACIA,X,FARMACIA,RX
7591821902534,COLYPAN 300MG X 20 TABLETAS  -FARMA SA,FARMACIA,X,FARMACIA,RX
7592348208208,DIADEX PHIS LOCION JABONOSA 120ML POLINAC,FARMACIA,X,FARMACIA,OTC
7591821210639,FARMA D 2000UI X 30 TAB FARMA SA,FARMACIA,X,FARMACIA,OTC
7591031003267,REFRESCO PEPSI ORIGINAL 2L,MISCELANEOS,"PEPSI-COLA DE VENEZUELA, C.A",MISCELANEOS,COMESTIBLES
720524031129,BUTILBROMURO DE HIOSCINA 10MG X 14TAB LATTAN MEDIC,FARMACIA,X,FARMACIA,RX
7591196000637,QUINOTIC HC 0.20%/1% 5ML OFTALMI,FARMACIA,X,FARMACIA,RX
7594001450696,GLICERINA 30ML RECETTEMARK,MISCELANEOS,X,FARMACIA,OTC
7591818000106,CLORACI (VITAMINA C) SIN AZUCAR 1000MG X 30 -COFASA,FARMACIA,X,FARMACIA,OTC
7591818716878,COFASTANE SOL OFTALMICA 15ML COFASA,FARMACIA,X,FARMACIA,RX
7591818716793,LATACOF SOL OFTALMICA  2.5ML COFASA,FARMACIA,X,FARMACIA,RX
7591818716809,LATACOF-DUO SOL OFTALMICA  2.5ML COFASA,FARMACIA,X,FARMACIA,RX
7707236128623,METILPREDNISOLONA 500MG I.V I.M X 1 AMP VITALIS,FARMACIA,X,FARMACIA,RX
7707236125028,MEROPENEM 500M G X 1AMP -VITALIS,FARMACIA,X,FARMACIA,RX
7591206114354,RUFFLES ORIGINAL CON SAL 125G (029601),MISCELANEOS,"PEPSICO ALIMENTOS, S. C.A.",MISCELANEOS,COMESTIBLES
7597758000664,CLOTRIMAZOL 500MG X 1 OVULO -ALESS,FARMACIA,X,FARMACIA,RX
7591002300531,DOGOURMET ADULTOS CARNE A LA PARILLA 1KG,MISCELANEOS,"ALIMENTOS POLAR COMERCIAL, C.A.",MISCELANEOS,HOGAR
7591619517834,BETARRETIN 0.025% GEL TUBO 30G MEDIHEALTH,FARMACIA,X,FARMACIA,RX
7591619519036,DERMAZOL CREMA 0.05% 30G MEDIHEALTH,FARMACIA,X,FARMACIA,RX
7592601100690,CETRAL 10MG X 10 TAB SIEGFREID,FARMACIA,X,FARMACIA,RX
7591519317435,FESTAL X 20 GRAGEAS CALOX,FARMACIA,X,FARMACIA,OTC
7591127302540,AGUA MINERAL NEVADA 355ML,MISCELANEOS,"COCA COLA FEMSA DE VENEZUELA,S.A",MISCELANEOS,COMESTIBLES
7592454002653,DICLOFENAC POTASICO 50MG X 30TAB LA SANTE,FARMACIA,X,FARMACIA,RX
7592454002639,DICLOFENAC POTASICO 50MG X 10 TAB LA SANTE,FARMACIA,X,FARMACIA,RX
7591619517841,BETARRETIN 0.025% CREMA 30G MEDIHEALTH,FARMACIA,X,FARMACIA,RX
8906009238555,TRIMIC FORTE L X 7 OVULOS  BLISS GVS PHARMA LTD,FARMACIA,X,FARMACIA,RX
3582910007647,PLAVIX 75MG X 14COMP SANOFI,FARMACIA,X,FARMACIA,RX
7591844000446,ADEMINA PLUS CREMA 60GR -ETIFAR,FARMACIA,X,FARMACIA,OTC
7594001101444,LORADEX JAB 1MG/ML 60ML PLUS ANDEX,FARMACIA,X,FARMACIA,RX
7591309010409,DENCORUB CREMA 40G PONCE,FARMACIA,X,FARMACIA,OTC
7591020005029,DUROVAL 50MG X 3 TAB  VALMORCA,FARMACIA,X,FARMACIA,RX
7591955001295,GULAPER JBE. PED. 120ML KLINOS,FARMACIA,X,FARMACIA,RX
B7703038045533,TRIMEBUTINA MELATO 200MG X 10 TAB LAPROFF,FARMACIA,X,FARMACIA,RX
7707323130324,GALLETAS SALTITACOS X 7 TACOS 595G,MISCELANEOS,SUPERMARKETS VICTORI LIN C.A,MISCELANEOS,COMESTIBLES
7591519317329,LEVOFLOXACINO 750MG X 5 TAB- CALOX,FARMACIA,X,FARMACIA,RX
7592601100621,IMAZOL 1% CREMA VAGINAL X 50G - SIEGFREID,FARMACIA,X,FARMACIA,RX
7591519007183,SERTRALINA 50MG X 10 TAB CALOX,FARMACIA,X,FARMACIA,RX
7592616110011,CLOTRIMAZOLCREMA 1%  20GR KIMICEG,FARMACIA,X,FARMACIA,RX
7591519007022,ALBENDAZOL 200MG X 2TAB -CALOX,FARMACIA,X,FARMACIA,RX
7591020003230,DUROVAL 50MG X 2 TAB  VALMORCA,FARMACIA,X,FARMACIA,RX
7591585178954,LOSARTAN POTASICO 50MG X 10TAB GENVEN,FARMACIA,X,FARMACIA,RX
7591585171740,AMIKACINA 500MG/2ML X 1AMP -GENVEN,FARMACIA,X,FARMACIA,RX
7592454889841,LOSARTAN POTASICO 50MG X 30TAB LA SANTE,FARMACIA,X,FARMACIA,RX
7592454891172,LOSARTAN POTASICO 100MG X 30TAB LA SANTE,FARMACIA,X,FARMACIA,RX
7592454891196,IBUPROFENO 200MG X 10TAB LA SANTE,FARMACIA,X,FARMACIA,OTC
7592454891349,BUCOXOLGAR MENTA FRESCA SOL.ORAL 120ML LA SANTE,FARMACIA,X,FARMACIA,OTC
7591519007633,CARVEDILOL 6.25MG X 14TAB -CALOX,FARMACIA,X,FARMACIA,RX
7591519007688,FEXOFENADINA CLORHIDRATO 120MG X 10TAB -CALOX,FARMACIA,X,FARMACIA,RX
7591519005905,LEVOFLOXACINO 500 MG X 5TAB -CALOX,FARMACIA,X,FARMACIA,RX
7591196000439,QUINOFTAL SOL. OFTALMICA 0.3% 5ML OFTALMI,FARMACIA,X,FARMACIA,RX
7591196002303,SALBUTAMOL SOL. PARA INHALAR 15ML MEDIGEN,FARMACIA,X,FARMACIA,RX
7592454889568,AMLODIPINO 10MG X 30 TAB LA SANTE,FARMACIA,X,FARMACIA,RX
7592454889650,ATORVASTATINA 20MG X 30 TAB LA SANTE,FARMACIA,X,FARMACIA,RX
7591196001146,MELOXICAM 15MG X 10TAB MEDIGEN,FARMACIA,X,FARMACIA,RX
7592601100874,BENZODIAZOL 0.25MG/5.00MG DE TUTTIFRUTTI X 16TAB -SIEGFREID,FARMACIA,X,FARMACIA,RX
7592616083018,CETIRIZINA JAB PED 60ML KIMICEG,FARMACIA,X,FARMACIA,RX
7591196004161,DESLORAT 0.5MG/ML X 60ML -OFTALMI,FARMACIA,X,FARMACIA,RX
7591519050820,FINASTERIDE 5 MG X 30TAB CALOX,FARMACIA,X,FARMACIA,RX
7592616576596,SILDENAFIL 50 MG X 2TAB KIMICEG,FARMACIA,X,FARMACIA,RX
7592616584126,TERBINAFINA CREMA 1% 15GR KIMICEG,FARMACIA,X,FARMACIA,RX
7591619518978,ANGRIP DIA 500MG/2MG/30MG X 8 COMP KLINOS,FARMACIA,X,FARMACIA,OTC
7591651932299,DUVADILAN 10MG X 30 COMP. ZUOZ,FARMACIA,X,FARMACIA,RX
7501384547912,MEMANTINA 10MG X 28 TAB PSICOFARMA,FARMACIA,X,FARMACIA,RX
7591519007428,DOMPERIDONA 10MG X 15 TAB CALOX,FARMACIA,X,FARMACIA,RX
7591519003918,SECNIDAZOL 1G X 2 TAB CALOX,FARMACIA,X,FARMACIA,RX
7592349001068,ANTIFOM FORTE 160MG X 10 COMP VARGAS,FARMACIA,X,FARMACIA,OTC
7750215001905,ACICLOVIR CREMA 5% X 5GR- PORTUGAL,FARMACIA,X,FARMACIA,RX
7598484000041,BROMEXINA 8MG/5ML JARABE 120ML QUIM-FAR,FARMACIA,X,FARMACIA,OTC
7598484000867,MUCOFAR JARABE AULTO 120ML QUIM-FAR,FARMACIA,X,FARMACIA,RX
7592904000048,FRIO PAK  HOT & COLD COMPRESS SULCAGEL,FARMACIA,X,FARMACIA,OTC
24794,GUATA 6X3 (15 CM) X 1 UNID ORTODESC,FARMACIA,X,FARMACIA,OTC
24795,GUATA 8X3 (20 CM) X 1 UNID ORTODESC,FARMACIA,X,FARMACIA,OTC
7702010381256,LAVAPLATOS AXION LIMON 235G,MISCELANEOS,"IMPORTADORA FH44, C.A",MISCELANEOS,HOGAR
7591016003671,NESTEA DE DURAZNO PEACH 90GR,MISCELANEOS,NESTLÉ VENEZUELA S.A.,MISCELANEOS,COMESTIBLES
75971816,MARGARINA NELLY 250GR,MISCELANEOS,"ALIMENTOS POLAR COMERCIAL, C.A.",MISCELANEOS,COMESTIBLES
7592632311300,CLORO NATURAL TAPA AMARILLA 500ML,MISCELANEOS,INDUSTRIA TAPA AMARILLA C.A.,MISCELANEOS,HOGAR
7592632311508,CLORO NATURAL TAPA AMARILLA 1L,MISCELANEOS,INDUSTRIA TAPA AMARILLA C.A.,MISCELANEOS,HOGAR
7702010420344,JABON DE BAÃ‘O PROTEX (FRESH) 110G,MISCELANEOS,"IMPORTADORA FH44, C.A",MISCELANEOS,CUIDADO PERSONAL
7591083018547,COLGATE PLAX GEL ANTICARIES 100ML,MISCELANEOS,"IMPORTADORA FH44, C.A",MISCELANEOS,CUIDADO PERSONAL
7702425801288,TOALLA DISCRETA ULTRAFINA KOTEX X 10UND,MISCELANEOS,"DIMASSI, C.A.",MISCELANEOS,CUIDADO PERSONAL
7702425803008,TOALLAS SANITARIAS KOTEX NOCTURNA CON ALAS (TELA)  X 8 UNDS,MISCELANEOS,"DIMASSI, C.A.",MISCELANEOS,CUIDADO PERSONAL
7592871007248,GEL FIJADOR ROLDA NEGRO 250G,MISCELANEOS,"LA PASTOREÑA GROUP 2024, C.A",MISCELANEOS,CUIDADO PERSONAL
7591821102170,CALCIBON SUPRA X 30TAB FARMA SA,FARMACIA,X,FARMACIA,OTC
0701197963245,CIRUGIA CAPILAR NK PACKS X 2UNDS 450ML C/U,MISCELANEOS,SIN DATA,SIN DATA,SIN DATA
7593255001494,ALCOHOL ANTISEPTICO CON SPRAY 70%  500ML ALNA,FARMACIA,X,FARMACIA,OTC
7593255000091,AGUA OXIGENADA ALNA 3% DE 100ML ALNA,FARMACIA,X,FARMACIA,OTC
7593255000305,ALCOHOL ANTISEPTICO  96 % X  100ML ALNA,FARMACIA,X,FARMACIA,OTC
7593255000299,ALCOHOL ANTISEPTICO 70% 120ML ALNA,FARMACIA,X,FARMACIA,OTC
012546011075,TRIDENT 14 STICKS (SPEARMINT) 26.6G,MISCELANEOS,SIN DATA,SIN DATA,SIN DATA
7591357020405,AZUCAR REFINADA MONTALBAN 1KG,MISCELANEOS,CENTRAL EL PALMAR S.A,MISCELANEOS,COMESTIBLES
7593434002625,RHELEN ARNICA PLUS 100G,MISCELANEOS,X,FARMACIA,OTC
038000138416,PRINGLES THE ORIGINAL 149G,MISCELANEOS,SIN DATA,SIN DATA,SIN DATA
038000138577,PRINGLES CHEDDAR CHEESE 158G,MISCELANEOS,SIN DATA,SIN DATA,SIN DATA
7591675010508,PIRULIN CHOCOLATE Y AVELLANAS 300G,MISCELANEOS,"NUCITA DE VENEZOLANA NUCIVEN, C.A",MISCELANEOS,COMESTIBLES
7591675004767,PIRULIN CHOCOLATE Y AVELLANAS 120G,MISCELANEOS,"NUCITA DE VENEZOLANA NUCIVEN, C.A",MISCELANEOS,COMESTIBLES
7703763984329,VITAMINA C (NARANJA) 500MG X 10TABLETAS LA SANTE,FARMACIA,X,FARMACIA,OTC
7591675004781,PIRULIN CHOCOLATE Y AVELLANAS DE ESTUCHE 60G,MISCELANEOS,"NUCITA DE VENEZOLANA NUCIVEN, C.A",MISCELANEOS,COMESTIBLES
7591675013103,PIRULIN MAX CACAO Y AVELLANAS CUBIERTA DE CHOCOLATE 30G,MISCELANEOS,CHOCOBRU INT. CHOCOLATE IMP.REG.CAP. C.A,MISCELANEOS,COMESTIBLES
7591821210561,ARUDIL 15 MG X 30 TAB  FARMA SA,FARMACIA,X,FARMACIA,RX
7591353699018,PAÑAL DESECHABLE SIEMPRE SECO ADULTO TALLA G X 6 UNDS,MISCELANEOS,"PHARSANA DE VENEZUELA, C.A",MISCELANEOS,COMPLEMENTOS DE LA SALUD
7591353699001,PAÑAL DESECHABLE SIEMPRESECO ADULTO TALLA M X 6UNDS PHARSANA,MISCELANEOS,"PHARSANA DE VENEZUELA, C.A",MISCELANEOS,COMPLEMENTOS DE LA SALUD
7591083016536,SUAVIZANTE FRESCA PRIMAVERA SUAVITEL 1 LTRS,MISCELANEOS,"IMPORTADORA FH44, C.A",MISCELANEOS,HOGAR
7591083018622,AJAX ANTIBACTERIAL DESINFECTANTE 500CM3,MISCELANEOS,"IMPORTADORA FH44, C.A",MISCELANEOS,HOGAR
7597417000134,PASTA MARY TORNILLO SUPERIOR 1KG,MISCELANEOS,"DISTRIBUIDORA UNIDA DEL CENTRO,C.A",MISCELANEOS,COMESTIBLES
7591473005249,ARROZ MARY (PREMIUM TIPO 1) 900G,MISCELANEOS,"DISTRIBUIDORA UNIDA DEL CENTRO,C.A",MISCELANEOS,COMESTIBLES
7591818716700,"CLORACE JAB PED (FRAMBUESA) 125MG/0,5MG/5ML  120ML COFASA",FARMACIA,X,FARMACIA,OTC
7591818000182,CLORACI PLUS 1000MG/10MG X 30 TAB COFASA,FARMACIA,X,FARMACIA,OTC
7591818215265,CLORACE 500MG/4 MG X 20TAB COFASA,FARMACIA,X,FARMACIA,OTC
7591818118047,MIOVIT X 30 GREGEAS COFASA,FARMACIA,X,FARMACIA,RX
7597597002041,DETERGENTE EN POLVO C/SUAVIZANTE ALIVE 500GR,MISCELANEOS,"ALIVE CORPORACION DE VZLA, C.A",MISCELANEOS,HOGAR
8993379221904,JABON DE BAÃ‘O MEDICARE AZUL ANTISEPTICO 90GR,MISCELANEOS,"ALIVE CORPORACION DE VZLA, C.A",MISCELANEOS,CUIDADO PERSONAL
8993379222901,JABON DE BAÃ‘O MEDICARE ROJO ANTISEPTICO 90GR,MISCELANEOS,"ALIVE CORPORACION DE VZLA, C.A",MISCELANEOS,CUIDADO PERSONAL
8993379223908,JABON DE BAÃ‘O MEDICARE VERDE ANTISEPTICO 90GR,MISCELANEOS,"ALIVE CORPORACION DE VZLA, C.A",MISCELANEOS,CUIDADO PERSONAL
8993379260804,JABON DE BAÃ‘O MEDICARE ENERGIZING 85GR,MISCELANEOS,"ALIVE CORPORACION DE VZLA, C.A",MISCELANEOS,CUIDADO PERSONAL
7591353700059,TOALLAS POST-PARTO SECUREZZA (PREMIUM) X 10UNDS,MISCELANEOS,"PHARSANA DE VENEZUELA, C.A",MISCELANEOS,CUIDADO PERSONAL
7591821802186,TERAGRIP SUPRA X 10 TAB FARMA SA,FARMACIA,X,FARMACIA,OTC
7591585115737,MIGREN DOLOR DE CABEZA (MIGRAÑA) 650MG/50MG/1MG  X 10 TAB LETI,FARMACIA,X,FARMACIA,RX
7591821210509,CRISOMET 50MG/500MG X 30 TAB FARMA SA,FARMACIA,X,FARMACIA,RX
7591821210349,CRISOMET 50MG/850MG X 10 TAB FARMA SA,FARMACIA,X,FARMACIA,RX
7591821210523,CRISOMET 50MG/850MG X 30 TAB FARMA SA,FARMACIA,X,FARMACIA,RX
7591519000092,TORIVAS 100MG X 30TAB MCK,FARMACIA,X,FARMACIA,RX
7591519000221,TORIVAS 50MG X 30TAB  MCK,FARMACIA,X,FARMACIA,RX
7591519007107,IBUPROFENO 600MG X 10 TAB CALOX,FARMACIA,X,FARMACIA,OTC
